,ID,Time,Lane,Class,x,Speed,Acceleration,Mileage
64752,185,0.0,0,4,12.0,73.50011999999744,-0.0021119999965435454,4.9520483
64753,194,0.0,0,4,12.0,74.0340000000014,-0.09873600000489091,4.9162827
64754,169,0.0,3,1,48.0,65.10096000000232,-0.0031680000041944822,4.9031134
64755,172,0.0,3,2,48.0,65.09879999999946,0.0031680000041944822,4.80509
64756,175,0.0,3,4,48.0,65.09951999999828,0.0010560000029613548,4.7810698
64757,192,0.0,3,4,48.0,70.100639999999,-0.005280000000738028,4.5890326
64758,178,0.0,2,1,36.0,64.99980000000001,0.0,4.57166
64759,193,0.0,0,4,12.0,68.50115999999957,-0.002639999998024223,4.5331903
64760,183,0.0,2,4,36.0,65.00124000000085,-0.0015840000044420322,4.4759655
64761,182,0.0,2,2,36.0,64.98251999999951,0.0021120000012331275,4.4519787
64762,191,0.0,0,4,12.0,68.5018799999984,-0.0036959999962959955,4.3809667
64763,202,0.0,0,1,12.0,68.83776000000026,-0.10137599999822555,4.348806
64764,181,0.0,1,2,24.0,63.50039999999986,0.00158399999975245,4.338419
64765,187,0.0,1,4,24.0,63.53279999999799,0.002640000002713805,4.330707
64766,196,0.0,3,2,48.0,75.10175999999973,-0.0031679999995049,4.3081274
64767,188,0.0,1,1,24.0,63.75168000000109,-0.0005280000014806774,4.3072395
64768,190,0.0,2,2,36.0,67.90068000000069,-0.002640000002713805,4.3026567
64769,200,0.0,2,5,36.0,66.35879999999972,0.5306400000014833,4.291005
64770,189,0.0,1,4,24.0,63.748080000000584,0.0036960000009855776,4.2854657
64771,212,0.0,1,1,24.0,62.90676000000097,0.9171359999973561,4.2568126
64772,197,0.0,1,2,24.0,60.27227999999916,0.24129600000136975,4.2349977
64773,179,0.0,3,2,48.0,60.00048000000113,-0.0015840000044420322,4.1739717
64774,186,0.0,3,2,48.0,60.171839999998866,0.0010560000029613548,4.149801
64775,206,0.0,1,1,24.0,73.49759999999996,0.006864000000490478,4.131292
64776,195,0.0,3,3,48.0,59.93856000000015,0.036431999998995934,4.1280084
64777,208,0.0,2,1,36.0,77.89931999999844,0.0015840000044420322,4.1157823
64778,204,0.0,0,2,12.0,68.50079999999856,4.689582056016661e-12,4.109
64779,199,0.0,0,2,12.0,68.97240000000053,-0.11299200000266296,4.10104
64780,201,0.0,0,3,12.0,70.4516400000017,-0.2016960000028689,4.0684824
64781,198,0.0,2,4,36.0,64.999439999999,0.0015840000020868198,3.8999944
64782,203,0.0,2,2,36.0,66.00384000000031,-0.10137600000058077,3.8699534
64783,211,0.0,0,2,12.0,68.49972000000034,0.0026400000003585925,3.7950199
64784,213,0.0,1,4,24.0,68.50007999999974,0.0005279999991254651,3.7399292
64785,210,0.0,0,1,12.0,68.50152000000058,-0.002640000002713805,3.5933416
64786,225,0.0,1,2,24.0,68.50152000000058,-0.002640000002713805,3.5741901
64787,217,0.0,0,2,12.0,68.86259999999957,-0.10031999999759857,3.5614727
64788,228,0.0,1,2,24.0,69.69563999999994,-0.37171199999895443,3.5562038
64789,219,0.0,0,4,12.0,70.00776000000073,0.20011199999842688,3.5355985
